algoritmo,tasa_error,bloque,tamano_mensaje,bits_enviados,bits_redundancia,overhead_pct,trama_alterada,hubo_error,se_corrigio,mensaje_correcto,falso_negativo
fletcher,0.005,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.005,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.005,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.005,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.005,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.005,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.005,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.005,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.005,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.005,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.005,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.005,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.005,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.005,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.005,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.005,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.005,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.005,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.005,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.005,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.005,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.005,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.005,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.005,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.005,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.005,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.005,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.005,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.005,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.005,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.005,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.005,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.005,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.005,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.005,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.005,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.005,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.005,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.005,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.005,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.005,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.005,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.005,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.005,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.005,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.005,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.005,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.005,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.005,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.005,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.005,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.005,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.005,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.005,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.005,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.005,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.005,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.005,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.005,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.005,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.005,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.005,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.005,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.005,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.005,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.005,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.005,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.005,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.005,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.005,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.005,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.005,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.005,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.005,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.005,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.005,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.005,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.005,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.005,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.005,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.005,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.005,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.005,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.005,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.005,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.005,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.005,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.005,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.005,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.005,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.005,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.005,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.005,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.005,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.005,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.005,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.005,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.005,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.005,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.005,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.005,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.005,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.005,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.005,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.005,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.005,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.005,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.005,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.005,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.005,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.005,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.005,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.005,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.005,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.005,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.01,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,True,False,False,False,True
fletcher,0.01,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.01,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.01,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.01,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.01,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.01,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.01,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.01,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.01,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.01,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.01,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.01,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.01,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.01,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.01,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,False,False,False,True,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
fletcher,0.02,8,16,128,16,12.5,True,True,False,False,False
